Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization Per Slot,0,all, - ,215, ,-3.9310023938250565
Utilization Per Slot,0,all, - ,216, ,-3.875944871243428
Utilization Per Slot,0,all, - ,217, ,-3.7964402514695976
Utilization Per Slot,0,all, - ,218, ,-3.9070158221128457
Utilization Per Slot,0,all, - ,219, ,-3.9261187819985803
Utilization Per Slot,0,all, - ,220, ,-3.9641019254048544
Utilization Per Slot,0,all, - ,221, ,-3.8854105981658833
Utilization Per Slot,0,all, - ,222, ,-3.889958230565825
Utilization Per Slot,0,all, - ,223, ,-3.7509024484529068
Utilization Per Slot,0,all, - ,224, ,-3.8391023791245384
Utilization Per Slot,0,all, - ,225, ,-3.8948164340899565
Utilization Per Slot,0,all, - ,226, ,-3.9373013842080145
Utilization Per Slot,0,all, - ,227, ,-3.819039802105622
Utilization Per Slot,0,all, - ,228, ,-3.8165781459561776
Utilization Per Slot,0,all, - ,229, ,-3.8283839321525734
Utilization Per Slot,0,all, - ,230, ,-3.9256972764114764
Utilization Per Slot,0,all, - ,231, ,-3.789961134371807
Utilization Per Slot,0,all, - ,232, ,-3.7569605136832784
Utilization Per Slot,0,all, - ,233, ,-3.840267077555213
Utilization Per Slot,0,all, - ,234, ,-3.9369517931909384
Utilization Per Slot,0,all, - ,235, ,-3.8501962791356092
Utilization Per Slot,0,all, - ,236, ,-3.7925226088518897
Utilization Per Slot,0,all, - ,237, ,-3.838757779023995
Utilization Per Slot,0,all, - ,238, ,-3.8130441233319
Utilization Per Slot,0,all, - ,239, ,-3.836615087812908
Utilization Per Slot,0,all, - ,240, ,-3.862916537356557
Utilization Per Slot,0,all, - ,241, ,-3.91986856648173
Utilization Per Slot,0,all, - ,242, ,-3.8822994422877635
Utilization Per Slot,0,all, - ,243, ,-3.8562568398242467
Utilization Per Slot,0,all, - ,244, ,-3.900090925424818
Utilization Per Slot,0,all, - ,245, ,-3.8680633066001695
Utilization Per Slot,0,all, - ,246, ,-3.813708142090486
Utilization Per Slot,0,all, - ,247, ,-3.8484952840375968
Utilization Per Slot,0,all, - ,248, ,-3.971716249153813
Utilization Per Slot,0,all, - ,249, ,-3.972987798570238
Utilization Per Slot,0,all, - ,250, ,-3.825222640249292
Utilization Per Slot,0,all, - ,251, ,-3.823596962618943
Utilization Per Slot,0,all, - ,252, ,-3.971892746111169
Utilization Per Slot,0,all, - ,253, ,-3.876424226090334
Utilization Per Slot,0,all, - ,254, ,-3.8113408596354637
Utilization Per Slot,0,all, - ,255, ,-3.8701202447908445
Utilization Per Slot,0,all, - ,256, ,-3.965381868635447
Utilization Per Slot,0,all, - ,257, ,-3.889889038313905
Utilization Per Slot,0,all, - ,258, ,-3.8375955760515863
Utilization Per Slot,0,all, - ,259, ,-3.823221509579837
Utilization Per Slot,0,all, - ,260, ,-3.898505175126724
Utilization Per Slot,0,all, - ,261, ,-3.907818905954799
Utilization Per Slot,0,all, - ,262, ,-3.775090925424818
Utilization Per Slot,0,all, - ,263, ,-3.820217204687469
Utilization Per Slot,0,all, - ,264, ,-3.9775163747434217
Utilization Per Slot,0,all, - ,265, ,-4.050226088518896
Utilization Per Slot,0,all, - ,266, ,-3.9672362209868943
Utilization Per Slot,0,all, - ,267, ,-3.757727526810296
Utilization Per Slot,0,all, - ,268, ,-3.769706860786097
Utilization Per Slot,0,all, - ,269, ,-4.070890524699593
Utilization Per Slot,0,all, - ,270, ,-4.073626908118134
Utilization Per Slot,0,all, - ,271, ,-3.818583133242952
Utilization Per Slot,0,all, - ,272, ,-3.7406300079310197
Utilization Per Slot,0,all, - ,273, ,-3.9519059402796
Utilization Per Slot,0,all, - ,274, ,-4.118966435632603
Utilization Per Slot,0,all, - ,275, ,-4.0342619614120485
Utilization Per Slot,0,all, - ,276, ,-3.8175484255019505
Utilization Per Slot,0,all, - ,277, ,-3.8092846020243156
Utilization Per Slot,0,all, - ,278, ,-3.956789778965918
Utilization Per Slot,0,all, - ,279, ,-3.9826735795397834
Utilization Per Slot,0,all, - ,280, ,-3.9126786974978263
Utilization Per Slot,0,all, - ,281, ,-3.839446979225083
Utilization Per Slot,0,all, - ,282, ,-3.94036694125782
Utilization Per Slot,0,all, - ,283, ,-4.058369903139922
Utilization Per Slot,0,all, - ,284, ,-3.910486323981263
Utilization Per Slot,0,all, - ,285, ,-3.7945815887811456
Utilization Per Slot,0,all, - ,286, ,-3.884315772566656
Utilization Per Slot,0,all, - ,287, ,-4.058822942245114
Utilization Per Slot,0,all, - ,288, ,-3.896390841395932
Utilization Per Slot,0,all, - ,289, ,-3.6867880003847544
Utilization Per Slot,0,all, - ,290, ,-3.8566901421231536
Utilization Per Slot,0,all, - ,291, ,-4.0865297885121805
Utilization Per Slot,0,all, - ,292, ,-4.018817343344204
Utilization Per Slot,0,all, - ,293, ,-3.8132026983617093
Utilization Per Slot,0,all, - ,294, ,-3.73981762283553
Utilization Per Slot,0,all, - ,295, ,-3.8896619516117035
Utilization Per Slot,0,all, - ,296, ,-3.9102907707971495
Utilization Per Slot,0,all, - ,297, ,-3.917497427409388
Utilization Per Slot,0,all, - ,298, ,-4.0482181520541705
Utilization Per Slot,0,all, - ,299, ,-3.905503574403676
Utilization Per Slot,0,all, - ,300, ,-3.825948364885
Utilization Per Slot,0,all, - ,301, ,-3.9452936564543437
Utilization Per Slot,0,all, - ,302, ,-4.132315095616886
Utilization Per Slot,0,all, - ,303, ,-3.907715004146998
Utilization Per Slot,0,all, - ,304, ,-3.768136990676968
Utilization Per Slot,0,all, - ,305, ,-3.9034988139767446
Utilization Per Slot,0,all, - ,306, ,-4.158240638401745
Utilization Per Slot,0,all, - ,307, ,-3.869976642510631
Utilization Per Slot,0,all, - ,308, ,-3.763627470730543
Utilization Per Slot,0,all, - ,309, ,-3.9368689893484765
Utilization Per Slot,0,all, - ,310, ,-4.042745385217087
Utilization Per Slot,0,all, - ,311, ,-3.802991509997259
Utilization Per Slot,0,all, - ,312, ,-3.7837127337336955
Utilization Per Slot,0,all, - ,313, ,-4.047263752697363
Utilization Per Slot,0,all, - ,314, ,-4.3385281968635265
Utilization Per Slot,0,all, - ,315, ,-3.6601188110366403
Utilization Per Slot,0,all, - ,316, ,-3.4579522087981696
Utilization Per Slot,0,all, - ,317, ,-3.8990850288837953
Utilization Per Slot,0,all, - ,318, ,-4.301290514899247
Utilization Per Slot,0,all, - ,319, ,-4.453178170275553
Utilization Per Slot,0,all, - ,320, ,-4.60016746793563
