Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Blocking probability per pair,1,all,10,5, ,0.03745318352059925,0.03290676416819013,0.04639175257731959,0.04007633587786259,0.03888888888888889,0.051470588235294115,0.0547945205479452,0.07413793103448275,0.03356890459363958,0.0718232044198895
Blocking probability per pair,1,all,10,14, ,0.7628676470588235,0.7819548872180451,0.6870503597122302,0.7150635208711433,0.7215909090909091,0.7286245353159851,0.7224199288256228,0.6709558823529411,0.7005545286506469,0.6932624113475178
Blocking probability per pair,1,all,5,2, ,0.2652671755725191,0.24551971326164876,0.24535315985130113,0.2734375,0.2760511882998172,0.27490774907749077,0.292,0.2624113475177305,0.2765957446808511,0.27806563039723664
Blocking probability per pair,1,all,7,6, ,0.056338028169014086,0.0546448087431694,0.0724907063197026,0.03942652329749104,0.04070796460176991,0.03225806451612903,0.0683111954459203,0.06044905008635579,0.022304832713754646,0.03484320557491289
Blocking probability per pair,2,all,5,3, ,0.6528028933092225,0.6233766233766234,0.6075268817204301,0.6765217391304348,0.6455696202531646,0.6139705882352942,0.6484375,0.6446428571428572,0.550185873605948,0.6617100371747212
Blocking probability per pair,2,all,10,2, ,0.58147512864494,0.4704724409448819,0.5506216696269982,0.9642147117296223,0.9521276595744681,0.947841726618705,0.5491228070175439,0.9488117001828154,0.5601577909270217,0.5132575757575758
Blocking probability per pair,2,all,9,7, ,0.3841698841698842,0.43807763401109057,0.43315508021390375,0.4030131826741996,0.38223938223938225,0.38392857142857145,0.4034090909090909,0.37609841827768015,0.3915547024952015,0.3831417624521073
Blocking probability per pair,2,all,13,4, ,0.1619718309859155,0.12734082397003746,0.09025270758122744,0.14638447971781304,0.08687943262411348,0.12727272727272726,0.16555183946488294,0.1374764595103578,0.1533980582524272,0.1465798045602606
Blocking probability per pair,2,all,14,5, ,0.9945848375451264,0.9905660377358491,0.9982332155477032,0.9964476021314387,0.994535519125683,0.9911504424778761,0.9965635738831615,1.0,0.9981818181818182,1.0
Blocking probability per pair,2,all,2,10, ,0.9316987740805605,0.9657657657657658,0.9621212121212122,0.9545454545454546,0.9717514124293786,0.9342560553633218,0.9538745387453874,0.9653916211293261,0.9430051813471503,0.9615384615384616
Blocking probability per pair,2,all,7,11, ,0.9655765920826161,0.9846743295019157,0.960644007155635,0.9799270072992701,0.9614643545279383,0.9733096085409253,0.9661921708185054,0.9638095238095238,0.9784172661870504,0.9716446124763705
Blocking probability per pair,2,all,3,4, ,0.07608695652173914,0.07509157509157509,0.05137614678899083,0.06315789473684211,0.021153846153846155,0.05454545454545454,0.08067542213883677,0.028268551236749116,0.0711864406779661,0.06976744186046512
Blocking probability per pair,2,all,4,5, ,0.00546448087431694,0.005649717514124294,0.0018214936247723133,0.007561436672967864,0.0074211502782931356,0.0017543859649122807,0.0037313432835820895,0.009041591320072333,0.005136986301369863,0.006896551724137931
Blocking probability per pair,2,all,7,5, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0
Blocking probability per pair,2,all,11,10, ,0.5605786618444847,0.4876325088339223,0.5285714285714286,0.5596330275229358,0.5865051903114187,0.5226039783001808,0.4593128390596745,0.5679012345679012,0.4927797833935018,0.5026642984014209
Blocking probability per pair,2,all,7,3, ,0.973384030418251,0.9740740740740741,0.9562841530054644,0.9833641404805915,0.9642857142857143,0.9802158273381295,0.9577464788732394,0.9549718574108818,0.9692028985507246,0.9772329246935202
Blocking probability per pair,2,all,3,12, ,0.9248251748251748,0.9360146252285192,0.92,0.9123134328358209,0.9070175438596492,0.8984375,0.9201388888888888,0.9112318840579711,0.9236363636363636,0.9331046312178388
Blocking probability per pair,2,all,4,14, ,0.7570921985815603,0.8148148148148148,0.6804511278195489,0.7504553734061931,0.7628676470588235,0.7490636704119851,0.7817531305903399,0.776386404293381,0.8138297872340425,0.7476280834914611
Blocking probability per pair,2,all,8,13, ,0.1632996632996633,0.1644100580270793,0.16089965397923875,0.17929759704251386,0.20934579439252338,0.177007299270073,0.2007233273056058,0.1988527724665392,0.19814814814814816,0.19661016949152543
Blocking probability per pair,2,all,8,9, ,0.003683241252302026,0.017509727626459144,0.011090573012939002,0.007054673721340388,0.005067567567567568,0.003898635477582846,0.012939001848428836,0.005494505494505495,0.0071174377224199285,0.00859106529209622
Blocking probability per pair,2,all,1,12, ,0.8783542039355993,0.8538324420677362,0.8875502008032129,0.9166666666666666,0.901213171577123,0.8897196261682243,0.8747731397459165,0.8968692449355433,0.8783783783783784,0.8709677419354839
Blocking probability per pair,2,all,9,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair,2,all,5,9, ,0.8653846153846154,0.8936535162950258,0.9030612244897959,0.8717948717948718,0.8516377649325626,0.8879159369527145,0.9234875444839857,0.859402460456942,0.8872180451127819,0.9038112522686026
Blocking probability per pair,2,all,12,5, ,0.9910394265232975,0.9867924528301887,0.998109640831758,0.9944852941176471,0.9949494949494949,0.9982078853046595,0.9981884057971014,0.994535519125683,0.9981785063752276,0.9930191972076788
Blocking probability per pair,2,all,4,7, ,0.21516754850088182,0.17582417582417584,0.2029520295202952,0.19246031746031747,0.22033898305084745,0.24607329842931938,0.20871143375680581,0.2206405693950178,0.19521178637200737,0.23469387755102042
Blocking probability per pair,2,all,13,8, ,0.2006861063464837,0.19750889679715303,0.18100358422939067,0.12878787878787878,0.16453382084095064,0.17996289424860853,0.16435643564356436,0.1478743068391867,0.20786516853932585,0.2075134168157424
